name, molecular_weight, confidence (HHpred),pdb, selection, bu, uniprot, label, surface, compartment, comments, complexation, template, quality (modfold=monomers/voroMQA=complexes), offset, pcpalAxis, protein copy number, method, dsDNA-binding, function 
MG_142_MONOMER,67887.5,79.80613893,if2.pdb, or :0,AU,P47388,translation initiation factor IF-2,,curated_root.mge,c,0.0,1ZO1_I,0.2543,"0,0,0","0,0,1",14.0,CYT-MG-model,0,translation
MG_143_MONOMER,12907,100.0,MG_143_MONOMER_int.pdb,,AU,P47389,ribosome-binding factor A,,curated_root.mge,c,0.0,free-modeling,0.5459,"0,0,0","0,0,1",14.0,Homology Modeling,0,protein folding/maturation
MG_144_MONOMER,30972.5,40.49175627,5tcx, or :A,AU,P47390,signal recognition particle; locates ribosome to membrane,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",33.0,PDB-homolog,0,translation
MG_145_MONOMER,31090.9,99.25650558,ribf.pdb, or :A,AU,P47391,riboflavin biosynthesis protein RibF,,curated_root.mge,c,0.0,1MRZ_AB,0.424,"0,0,0","0,0,1",21.0,CYT-MG-model,0,metabolism
MG_146_MONOMER,47789.2,62.02830189,MG_146_MONOMER_rap.pdb,,AU,Q49399,UPF0053 protein,,curated_root,e,0.0,4hg0_A; 4zp0_A,0.3935,"0,0,0","0,0,1",11.0,Homology Modeling,0,protein transport/singaling
MG_147_MONOMER,42815.2,59.8448,MG_147_MONOMER_rap.pdb,,AU,P47393,membrane protein; putative,TRUE,curated_root.mge,m,0.0,4he8_F,0.2582,"-1,1,3","-0.76,-0.21,0.62",10.0,Homology Modeling,0,protein transport/singaling
MG_148_MONOMER,47961.4,19.7801956,6el1, or :A,AU,P47394,PF09903 family; widely conserved; structural; putative cell motility; putative cell cycle; putative,TRUE,curated_root.mge,m,0.0,-,-1,"-1,-1,-3","0,0,1",10.0,PDB-homolog,0,uncharacterized
MG_149_MONOMER,32241.8,48.84661922,MG_149_MONOMER_int.pdb,,AU,P47395,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,free-modeling,0.2773,"2,-28,45","0,0,1",13.0,Homology Modeling,0,lipoprotein
MG_150_MONOMER,11961.3,92.45283019,r30p_new.pdb, or :J,AU,P47396,ribosomal protein S10,,curated_root.mge,c,0.5,3FIH_J,0.3624,"0,0,0","0,0,1",160.0,CYT-MG-model,0,translation
MG_151_MONOMER,28302,84.04669261,r50p_new.pdb, or :E,AU,P47397,ribosomal protein L3,,curated_root.mge,c,0.5,3FIK_D,0.3314,"0,0,0","0,0,1",182.0,CYT-MG-model,0,translation
MG_152_MONOMER,23507.8,100.0,r50p_new.pdb, or :F,AU,P47398,ribosomal protein L4/L1 family,,curated_root.mge,c,0.5,3FIK_E,0.3363,"0,0,0","0,0,1",124.0,CYT-MG-model,0,translation
MG_153_MONOMER,11880.3,93.30283019,r50p_new.pdb, or :0,AU,P47399,ribosomal protein L23,,curated_root.mge,c,0.5,3FIK_T,0.2288,"0,0,0","0,0,1",126.0,CYT-MG-model,0,translation
MG_154_MONOMER,31882.7,99.64912281,r50p_new.pdb, or :D,AU,P47400,ribosomal protein L2,,curated_root.mge,c,0.5,3FIK_C,0.3474,"0,0,0","0,0,1",90.0,CYT-MG-model,0,translation
MG_155_MONOMER,9996.5,100.0,r30p_new.pdb, or :S,AU,P47401,ribosomal protein S19,,curated_root.mge,c,0.5,3FIH_S,0.3741,"0,0,0","0,0,1",144.0,CYT-MG-model,0,translation
MG_156_MONOMER,16131,77.77777778,r50p_new.pdb, or :X,AU,P47402,ribosomal protein L22,,curated_root.mge,c,0.5,3FIK_S,0.3243,"0,0,0","0,0,1",121.0,CYT-MG-model,0,translation
MG_157_MONOMER,29613.3,99.62686567,r30p_new.pdb, or :C,AU,P47403,ribosomal protein S3,,curated_root.mge,c,0.5,3FIH_C,0.3486,"0,0,0","0,0,1",120.0,CYT-MG-model,0,translation
MG_158_MONOMER,15242.9,97.10144928,r50p_new.pdb, or :R,AU,P47404,ribosomal protein L16,,curated_root.mge,c,0.5,3FIK_M,0.3874,"0,0,0","0,0,1",99.0,CYT-MG-model,0,translation
MG_159_MONOMER,22885.4,50.949,r50p_new.pdb, or :3,AU,P47405,ribosomal protein L29,,curated_root.mge,c,0.5,3FIK_Y,0.2287,"0,0,0","0,0,1",104.0,CYT-MG-model,0,translation
MG_160_MONOMER,9783.5,99.9,r30p_new.pdb, or :Q,AU,P47406,ribosomal protein S17,,curated_root.mge,c,0.5,3FIH_Q,0.399,"0,0,0","0,0,1",111.0,CYT-MG-model,0,translation
MG_161_MONOMER,13465.8,100.0,r50p_new.pdb, or :P,AU,P47407,ribosomal protein L14,,curated_root.mge,c,0.5,3FIK_K,0.4185,"0,0,0","0,0,1",99.0,CYT-MG-model,0,translation
MG_162_MONOMER,12132.4,98.975,r50p_new.pdb, or :Z,AU,P47408,ribosomal protein L24,,curated_root.mge,c,0.5,3FIK_U,0.3937,"0,0,0","0,0,1",107.0,CYT-MG-model,0,translation
MG_163_MONOMER,20263.8,100.0,r50p_new.pdb, or :G,AU,P47409,ribosomal protein L5,,curated_root.mge,c,0.5,3FIK_F,0.375,"0,0,0","0,0,1",122.0,CYT-MG-model,0,translation
MG_164_MONOMER,6731,99.8,r30p_new.pdb, or :N,AU,P47410,ribosomal protein S14,,curated_root.mge,c,0.5,3FIH_N,0.4026,"0,0,0","0,0,1",109.0,CYT-MG-model,0,translation
MG_165_MONOMER,15803.9,94.32624113,r30p_new.pdb, or :H,AU,P47411,ribosomal protein S8,,curated_root.mge,c,0.5,3FIH_H,0.4103,"0,0,0","0,0,1",108.0,CYT-MG-model,0,translation
MG_166_MONOMER,20336.9,99.45652174,r50p_new.pdb, or :H,AU,P47412,ribosomal protein L6,,curated_root.mge,c,0.5,3FIK_G,0.3621,"0,0,0","0,0,1",105.0,CYT-MG-model,0,translation
MG_167_MONOMER,12926.2,100.0,r50p_new.pdb, or :T,AU,P47413,ribosomal protein L18,,curated_root.mge,c,0.5,3FIK_O,0.4341,"0,0,0","0,0,1",140.0,CYT-MG-model,0,translation
MG_168_MONOMER,23188.4,73.45971564,r30p_new.pdb, or :E,AU,P47414,ribosomal protein S5,,curated_root.mge,c,0.5,3FIH_E,0.3234,"0,0,0","0,0,1",126.0,CYT-MG-model,0,translation
MG_169_MONOMER,16500.5,99.33333333,r50p_new.pdb, or :Q,AU,P47415,ribosomal protein L15,,curated_root.mge,c,0.5,3FIK_L,0.3158,"0,0,0","0,0,1",117.0,CYT-MG-model,0,translation
MG_170_MONOMER,51845.1,91.15789474,5mg3, or :Y,AU,P47416,preprotein translocase; SecY subunit,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",10.0,PDB-homolog,0,protein transport/singaling
MG_171_MONOMER,24249.2,97.6635514,adk.pdb, or :0,AU,P47417,adenylate kinase,,curated_root.mge,c,0.0,1ZIN_A,0.5708,"0,0,0","0,0,1",50.0,CYT-MG-model,0,metabolism
MG_172_MONOMER,27738.1,100.0,MG_172_MONOMER_int.pdb,,AU,P47418,methionine aminopeptidase; type I,,curated_root.mge,c,0.0,3pka; 1o0x; 3tb5; 3mx6; 3tav; 4fo7; 1qxy; 2gg2,0.6214,"0,0,0","0,0,1",50.0,Homology Modeling,0,protein folding/maturation
MG_173_MONOMER,8113.6,98.27571429,if1.pdb, or :0,AU,P47419,translation initiation factor IF-1,,curated_root.mge,c,0.0,3I4O_A,0.5464,"0,0,0","0,0,1",44.0,CYT-MG-model,0,translation
MG_174_MONOMER,4428.5,99.8,r50p_new.pdb, or :9,AU,P47420,ribosomal protein L36,,curated_root.mge,c,0.5,3FIK_4,0.3794,"0,0,0","0,0,1",97.0,CYT-MG-model,0,translation
MG_175_MONOMER,13864.3,97.58064516,r30p_new.pdb, or :M,AU,P47421,ribosomal protein S13,,curated_root.mge,c,0.5,3FIH_M,0.3368,"0,0,0","0,0,1",135.0,CYT-MG-model,0,translation
MG_176_MONOMER,12632.7,100.0,MG_176_MONOMER_sw.pdb,,AU,P47422,ribosome 30S protein S11,,curated_root.mge,c,0.5,5v93_k,0.692,"0,0,0","0,0,1",118.0,Homology Modeling,0,translation
MG_177_MONOMER,36703.6,100.0,rnap.pdb, or :A,AU,P47423,DNA-directed RNA polymerase; alpha subunit,,curated_root.mge,c,0.5,2O5I_AB; 3IYD_AB,0.4212,"0,0,0","0,0,1",29.0,CYT-MG-model,0,transcription
MG_178_MONOMER,13920.3,97.56097561,r50p_new.pdb, or :S,AU,P47424,ribosomal protein L17,,curated_root.mge,c,0.5,3FIK_N,0.3831,"0,0,0","0,0,1",124.0,CYT-MG-model,0,translation
MG_179_MONOMER,30358.4,100.0,5jsz, or :A,AU,P47425,metal ion (cobalt) ABC transporter; ATP-binding protein; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_180_MONOMER,34385.3,94.73684211,5jsz, or :C,AU,P47426,metal ion (cobalt) ABC transporter; ATP-binding protein; putative,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",6.0,PDB-homolog,0,protein transport/singaling
MG_181_MONOMER,47185.5,92.14285714,5jsz, or :B,AU,P47427,metal ion (cobalt) ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"0,0,0","0,0,1",32.0,PDB-homolog,0,protein transport/singaling
MG_182_MONOMER,27411.1,100.0,MG_182_DIMER_g.pdb, or :A,AU,P47428,tRNA pseudouridine synthase A,,curated_root.mge,c,0.5,1vs3,0.6208,"0,0,0","0,0,1",1.0,Homology Modeling,0,RNA synthesis/maturation
MG_183_MONOMER,70330.7,99.17627677,MG_183_MONOMER_int.pdb,,AU,P47429,oligoendopeptidase F,,curated_root.mge,c,0.0,3ce2; 2qr4,0.5376,"0,0,0","0,0,1",76.0,Homology Modeling,0,protein folding/maturation
MG_184_MONOMER,36867.1,48.47318612,2OKC, or :A,AU,Q49400,adenine-specific DNA modification methylase,,curated_root.mge,c,0.5,-,-1,"-22,-13,-25","-0.65,-0.15,0.75",0.0,PDB-homolog,0,DNA replication/maintenance
MG_185_MONOMER,77261.3,99.85734665,MG_185_MONOMER_phy.pdb,,AU,P47431,lipoprotein; putative,TRUE,curated_root.mge,m,0.0,4aq4_A,0.2268,"23,39,-46","0.25,0.01,-1",11.0,Homology Modeling,0,lipoprotein
MG_186_MONOMER,27729.5,67.4648,4TQU, or :Q,AU,P47432,Oligosaccharide or polyol ABC transporter; substrate binding protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein transport/singaling
MG_187_MONOMER,66390.2,99.31623932,4TQU, or :S,AU,P47433,Oligosaccharide or polyol ABC transporter; ATP-binding protein,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",2.0,PDB-homolog,0,protein transport/singaling
MG_188_MONOMER,36642.3,94.4343465,4TQU, or :N,AU,P47434,Oligosaccharide or polyol ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"-7,-5,2","0,0,1",6.0,PDB-homolog,0,protein transport/singaling
MG_189_MONOMER,35050.7,95.18773585,4TQU, or :M,AU,P47435,Oligosaccharide or polyol ABC transporter; permease protein,TRUE,curated_root.mge,m,0.5,-,-1,"6,4,3","0,0,1",7.0,PDB-homolog,0,protein transport/singaling
MG_190_MONOMER,36226.7,99.68553459,MG_190_MONOMER_int.pdb,,AU,P22746,phosphoesterase,,curated_root.mge,c,0.0,5ipp; 5o1u,0.5935,"0,0,0","0,0,1",20.0,Homology Modeling,0,metabolism
MG_191_MONOMER,156672,93.55955679,6RUT, or :F,AU,P20796,MgPa adhesin,TRUE,curated_root.mge,tm,0.0,-,-1,"46,-7,-70","0.6,-0.1,-0.79",17.0,PDB (MG experimentally solved),0,cytokinesis/motility
MG_192_MONOMER,113331,75.68850902,6RUT, or :G,AU,P22747,P110 protein,TRUE,curated_root.mge,tm,0.0,-,-1,"-5,40,-79","-0.34,0.34,-0.88",15.0,PDB (MG experimentally solved),0,cytokinesis/motility
MG_194_MONOMER,38609.1,99.70674487,phes.pdb, or :A,AU,P47436,phenylalanyl-tRNA synthetase; alpha subunit,,curated_root.mge,c,0.5,,0.4342,"0,0,0","0,0,1",5.0,CYT-MG-model,0,RNA synthesis/maturation
MG_195_MONOMER,91201.5,99.87593052,phes.pdb, or :B,AU,P47437,phenylalanyl-tRNA synthetase; beta subunit,,curated_root.mge,c,0.5,,0.3971,"0,0,0","0,0,1",1.0,CYT-MG-model,0,RNA synthesis/maturation
MG_196_MONOMER,20921.6,93.92265193,MG_196_MONOMER_sw.pdb,,AU,P47438,translation initiation factor IF-3,,curated_root.mge,c,0.5,5lmo_X,0.5465,"28,42,-4","-0.69,-0.69,0.23",188.0,Homology Modeling,0,translation
MG_197_MONOMER,6766,99.7,r50p_new.pdb, or :8,AU,P47439,ribosomal protein L35,,curated_root.mge,c,0.5,3FIK_3,0.3398,"0,0,0","0,0,1",99.0,CYT-MG-model,0,translation
MG_198_MONOMER,14361.1,100.0,r50p_new.pdb, or :V,AU,P47440,ribosomal protein L20,,curated_root.mge,c,0.5,3FIK_Q,0.2999,"0,0,0","0,0,1",105.0,CYT-MG-model,0,translation
MG_199_MONOMER,26745.8,98.72340426,MG_199_MONOMER_int.pdb,,AU,P47441,ribonuclease HIII; putative; frameshift,,curated_root.mge,c,0.0,2d0c,0.5851,"0,0,0","0,0,1",14.0,Homology Modeling,0,RNA synthesis/maturation
MG_200_MONOMER,68164.6,94.00998336,MG_200_MONOMER_it.pdb,,AU,P47442,DnaJ domain protein,,curated_root.mge,c,0.0,not-provided,0.2788,"0,0,0","0,0,1",47.0,Homology Modeling,0,protein folding/maturation
MG_201_MONOMER,24827.9,82.48847926,MG_201_DIMER_sw.pdb, or :A,AU,P47443,co-chaperone GrpE,,curated_root.mge,c,0.5,3a6m_A,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,protein folding/maturation
MG_202_MONOMER,13513,34.11885246,MG_202_MONOMER_int.pdb,,AU,P47444,acyl-CoA binding protein,,curated_root.mge,c,0.0,free-modeling,0.3726,"0,0,0","0,0,1",42.0,Homology Modeling,0,metabolism
MG_203_MONOMER,71383.1,99.68404423,4JUO, or :C,AU,P47445,DNA topoisomerase IV; B subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",17.0,PDB-homolog,0,DNA replication/maintenance
MG_204_MONOMER,88140.2,89.62868118,1ZVU, or :A,AU,P47446,DNA topoisomerase IV; A subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,DNA replication/maintenance
MG_205_MONOMER,39326.7,99.41690962,MG_205_DIMER_sw.pdb, or :A,AU,P47447,heat-inducible transcription repressor HrcA; putative,,curated_root.mge,c,0.5,not-modelled,0.4728,"0,0,0","0,0,1",1.0,Homology Modeling,0,transcription
MG_206_MONOMER,68509.5,37.52093802,3C65, or :A,AU,P47448,excinuclease ABC; C subunit,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",7.0,PDB-homolog,0,DNA replication/maintenance
MG_207_MONOMER,19161.8,97.50718563,MG_207_MONOMER_int.pdb,,AU,P47449,Ser/Thr protein phosphatase 2A,,curated_root.mge,c,0.0,free-modeling,0.5897,"0,0,0","0,0,1",28.0,Homology Modeling,0,metabolism
MG_208_MONOMER,22535.1,97.95918367,MG_208_DIMER_g.pdb, or :A,AU,P47450,glycoprotease,,curated_root.mge,c,0.5,5BR9,0.4829,"0,0,0","0,0,1",1.0,Homology Modeling,0,protein folding/maturation
MG_209_MONOMER,34996,98.7012987,MG_209_MONOMER_int.pdb,,AU,P47451,23S rRNA pseudouridine synthase; U955; U2504; U2580,,curated_root.mge,c,0.0,2ist,0.5492,"0,0,0","0,0,1",19.0,Homology Modeling,0,RNA synthesis/maturation
MG_210_MONOMER,20654.4,87.20552486,MG_210_MONOMER_int.pdb,,AU,Q49401,prolipoprotein signal peptidase; signal peptidase II,TRUE,curated_root.mge,m,0.0,free-modeling,0.4395,"-1,1,0","0.13,0.99,-0.01",29.0,Homology Modeling,0,protein folding/maturation
MG_211_MONOMER,17284.3,53.47278912,MG_211_MONOMER_int.pdb,,AU,P47453,DivIVA domain,,curated_root.mge,c,0.0,free-modeling,0.351,"0,0,0","0,0,1",30.0,Homology Modeling,0,cytokinesis/motility
MG_212_MONOMER,30282.8,98.40895522,MG_212_MONOMER_int.pdb,,AU,Q49402,1-acyl-sn-glycerol-3-phosphate acyltransferase; putative,TRUE,curated_root.mge,m,0.0,free-modeling,0.5332,"4,35,8","-0.11,-0.95,-0.3",52.0,Homology Modeling,0,metabolism
MG_213_MONOMER,54456.8,37.75414013,4rsj_5xg2_5nnv_5xei_5xg3_ADP_spcAB.pdb, or :A,,P47455,segregation and condensation protein A,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",31.0,PDB-homolog (manually assembled),0,cytokinesis/motility
MG_214_MONOMER,23343.3,88.4057971,4rsj_5xg2_5nnv_5xei_5xg3_ADP_spcAB.pdb, or :D,,P47456,segregation and condensation protein B,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog (manually assembled),0,cytokinesis/motility
MG_215_MONOMER,35454.6,99.07120743,pfka.pdb, or :A,AU,P47457,6-phosphofructokinase,,curated_root.mge,c,0.5,1ZXX_A,0.5394,"0,0,0","0,0,1",3.0,CYT-MG-model,0,metabolism
MG_216_MONOMER,56774.7,98.42519685,MG_216_TETRAMER_g.pdb, or :A,AU,P47458,pyruvate kinase,,curated_root.mge,c,0.5,3T05,-1,"0,0,0","0,0,1",3.0,Homology Modeling,0,metabolism
MG_217_MONOMER,44664.1,37.975,MG_217_MONOMER_int.pdb,,AU,P47459,P65 adhesin,,curated_root.mge,tc,0.0,4k90,0.2622,"0,0,0","0,0,1",16.0,Homology Modeling,0,cytokinesis/motility
MG_218_MONOMER,215880,63.07080332,MG_218_MONOMER_int.pdb,,AU,P47460,high molecular weight cytadherence accessory protein 2,,curated_root.mge,tc,0.0,free-modeling,0.2517,"0,0,0","0,0,1",40.0,Homology Modeling,0,cytokinesis/motility
MG_219_MONOMER,16616.5,14.26621622,MG_219_MONOMER_int.pdb,,AU,P47461,,,curated_root.mge,c,0.0,free-modeling,0.2685,"0,0,0","0,0,1",31.0,Homology Modeling,0,MG-specific
MG_220_MONOMER,9924,31.53225806,MG_220_MONOMER_int.pdb,,AU,Q49403,membrane-bound protein,,curated_root,e,0.0,free-modeling,0.3403,"0,0,0","0,0,1",7.0,Homology Modeling,0,MG-specific
MG_221_MONOMER,16306.5,100.0,MG_221_OCTAMER_g.pdb, or :A,AU,P47463,mraZ protein,,curated_root.mge,c,0.5,1n0e,0.5569,"0,0,0","0,0,1",4.0,Homology Modeling,0,cytokinesis/motility
MG_222_MONOMER,35122.9,100.0,MG_222_MONOMER_int.pdb,,AU,P47464,S-adenosyl-methyltransferase MraW,,curated_root.mge,c,0.0,1wg8; 1m6y,0.5845,"0,0,0","0,0,1",147.0,Homology Modeling,0,RNA synthesis/maturation
MG_223_MONOMER,47823.6,100.0,MG_223_MONOMER_int.pdb,,AU,P47465,cell division ring formation ,,curated_root.mge,c,0.0,free-modeling,0.4501,"0,0,0","0,0,1",131.0,Homology Modeling,0,cytokinesis/motility
MG_224_MONOMER,41417.4,89.43089431,2VXY, or :A,1,P47466,cell division protein FtsZ,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,cytokinesis/motility
MG_225_MONOMER,54394,99.79550102,MG_225_DIMER_g.pdb, or :A,AU,P47467,amino acid-polyamine-organocation (APC) permease,TRUE,curated_root.mge,m,0.5,4DJI,0.4514,"0,0,0","0,0,1",0.0,Homology Modeling,0,protein transport/singaling
MG_226_MONOMER,54148.3,100.0,MG_226_DIMER_g.pdb, or :A,AU,P47468,amino acid-polyamine-organocation (APC) permease,TRUE,curated_root.mge,m,0.5,4DJI,0.4156,"0,0,0","0,0,1",1.0,Homology Modeling,0,protein transport/singaling
MG_227_MONOMER,32539.3,100.0,MG_227_DIMER_g.pdb, or :A,AU,P47469,thymidylate synthase,,curated_root.mge,c,0.5,1TDA,0.5909,"0,0,0","0,0,1",0.0,Homology Modeling,0,metabolism
MG_228_MONOMER,18593.6,100.0,dhfr.pdb, or :0,AU,P47470,dihydrofolate reductase,,curated_root.mge,c,0.5,3FL8_A,0.4938,"0,0,0","0,0,1",2.0,CYT-MG-model,0,metabolism
MG_229_MONOMER,38592.8,100.0,2BQ1, or :I,AU,P47471,ribonucleoside-diphosphate reductase; beta chain,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",14.0,PDB-homolog,0,metabolism
MG_230_MONOMER,17202.7,93.27712418,nrd.pdb, or :D,AU,P47472,ribonucleotide reductase stimulatory protein,,curated_root.mge,c,0.0,3N39_AB,0.5147,"0,0,0","0,0,1",68.0,CYT-MG-model,0,metabolism
MG_231_MONOMER,82062.6,100.0,2BQ1, or :E,AU,P47473,ribonucleoside-diphosphate reductase; alpha chain,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,metabolism
MG_232_MONOMER,11605.9,98.0,r50p_new.pdb, or :W,AU,P47474,ribosomal protein L21,,curated_root.mge,c,0.5,3FIK_R,0.4094,"0,0,0","0,0,1",110.0,CYT-MG-model,0,translation
MG_233_MONOMER,10785.5,96.96969697,MG_233_MONOMER_int.pdb,,AU,P47475,widely conserved; ribosomal protein; putative,,curated_root.mge,c,0.0,2idl; 1s12; 2g0i; 4peo,0.5316,"0,0,0","0,0,1",222.0,Homology Modeling,0,translation
MG_234_MONOMER,11572.3,92.30769231,r50p_new.pdb, or :1,AU,P47476,ribosomal protein L27,,curated_root.mge,c,0.5,3FIK_W,0.2752,"0,0,0","0,0,1",142.0,CYT-MG-model,0,translation
MG_235_MONOMER,32205.1,96.90721649,MG_235_MONOMER_int.pdb,,AU,P47477,apurinic endonuclease,,curated_root.mge,c,0.0,2x7v; 1xp3; 1xp3; 1xp3,0.6208,"0,0,0","0,0,1",211.0,Homology Modeling,1,DNA replication/maintenance
MG_236_MONOMER,16520,99.28571429,MG_236_MONOMER_rap.pdb,,AU,P47478,ferric uptake repressor,,curated_root.mge,c,0.0,5fd6_A,0.5216,"5,-14,-34","-0.08,-0.95,0.32",204.0,Homology Modeling,1,transcription
MG_237_MONOMER,34572.1,100.0,MG_237_MONOMER_int.pdb,,AU,P47479,transcriptional regulator; putative,,curated_root.mge,c,0.0,1td6; 1td6; 1td6,0.5616,"0,0,0","0,0,1",4.0,Homology Modeling,0,transcription
MG_238_MONOMER,50744.7,99.0990991,MG_238_MONOMER_int.pdb,,AU,P47480,trigger factor,,curated_root.mge,c,0.0,1w26,0.4331,"0,0,0","0,0,1",48.0,Homology Modeling,0,protein folding/maturation
MG_239_MONOMER,89615.3,66.79245283,3M6A, or :C,AU,P47481,ATP-dependent protease La,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",0.0,PDB-homolog,0,protein folding/maturation
MG_240_MONOMER,39658.7,53.08971429,nadd.pdb, or :A,AU,P47482,nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein,,curated_root.mge,c,0.5,1KAM_ABCD; 3CCG,0.3173,"0,0,0","0,0,1",1.0,CYT-MG-model,0,metabolism
MG_241_MONOMER,71944.2,7.145806452,2XWU, or :B,BU1,P47483,membrane protein; 241/242 homologs,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",1.0,PDB-homolog,0,protein transport/singaling
MG_242_MONOMER,72744.8,4.745396825,5xam, or :A,AU,P47484,membrane protein; 241/242 homologs,TRUE,curated_root.mge,m,0.0,-,-1,"0,0,0","0,0,1",4.0,PDB-homolog,0,protein transport/singaling
MG_243_MONOMER,25884.9,4.911504425,MG_243_MONOMER_int.pdb,,AU,P47485,conserved hypothetical protein; authentic frameshift,TRUE,curated_root.mge,m,0.0,free-modeling,0.3519,"0,0,0","-0.99,0.07,0.15",28.0,Homology Modeling,0,uncharacterized
MG_244_MONOMER,81028.3,99.71550498,MG_244_DIMER_sw.pdb, or :C,AU,P47486,3-5' helicase,,curated_root.mge,c,0.5,3pjr_A,-1,"0,0,0","0,0,1",0.0,Homology Modeling,0,DNA replication/maintenance
MG_245_MONOMER,19355.4,100.0,mthf.pdb, or :0,AU,P47487,5-formyltetrahydrofolate cyclo-ligase; putative,,curated_root.mge,c,0.0,1SBQ_A,0.5738,"0,0,0","0,0,1",26.0,CYT-MG-model,0,metabolism
MG_246_MONOMER,31409.2,99.28825623,MG_246_MONOMER_int.pdb,,AU,P47488,Ser/Thr protein phosphatase 2A,,curated_root.mge,c,0.0,1t71; 1t70,0.6169,"0,0,0","0,0,1",3.0,Homology Modeling,0,protein transport/singaling
MG_247_MONOMER,26185.4,97.07112971,MG_247_MONOMER_int.pdb,,AU,P47489,membrane protein; putative,TRUE,curated_root.mge,m,0.0,free-modeling,0.4881,"0,-1,-1","-0.08,0.12,0.99",1.0,Homology Modeling,0,metabolism
MG_248_MONOMER,25187.5,100.0,MG_248_MONOMER_int.pdb,,AU,P47490,tRNA methyltransferase (m1A22),,curated_root.mge,c,0.0,3kr9; 3lec; 3gnl,0.5843,"0,0,0","0,0,1",15.0,Homology Modeling,0,RNA synthesis/maturation
MG_249_MONOMER,57103,75.05030181,rnap.pdb, or :F,AU,P47491,RNA polymerase sigma factor RpoD,,curated_root.mge,c,0.5,3IYD_F,0.2603,"27,14,3","0.46,-0.37,0.81",12.0,CYT-MG-model,1,transcription
MG_250_MONOMER,70316.8,72.32289951,2AU3, or :A,1,P47492,DNA primase,,curated_root.mge,c,0.5,-,-1,"0,0,0","0,0,1",45.0,PDB-homolog,0,DNA replication/maintenance
MG_251_MONOMER,51364,99.10313901,MG_251_DIMER_g.pdb, or :A,AU,P47493,glycyl-tRNA synthetase,,curated_root.mge,c,0.5,1ATI,-1,"0,0,0","0,0,1",1.0,Homology Modeling,0,RNA synthesis/maturation
MG_252_MONOMER,26962.6,100.0,MG_252_DIMER_g.pdb, or :A,AU,P47494,23S rRNA methyltransferase; G2251,,curated_root.mge,c,0.5,5KZK,0.5417,"0,0,0","0,0,1",0.0,Homology Modeling,0,RNA synthesis/maturation
MG_253_MONOMER,48601.6,100.0,cyss.pdb, or :A,AU,P47495,cysteinyl-tRNA synthetase,,curated_root.mge,c,0.0,,0.4814,"0,0,0","0,0,1",33.0,CYT-MG-model,0,RNA synthesis/maturation
MG_254_MONOMER,75015.7,100.0,MG_254_MONOMER_rap.pdb,,AU,P47496,DNA ligase; NAD-dependent,,curated_root.mge,c,0.0,2owo_A; 2k6g_A,0.4801,"0,0,0","0,0,1",40.0,Homology Modeling,1,DNA replication/maintenance
MG_255_MONOMER,41881.8,20.9339726,MG_255_MONOMER_rap.pdb,,AU,P47497,cell division protein,TRUE,curated_root.mge,m,0.0,2v50_A,0.2386,"0,0,0","0,0,1",26.0,Homology Modeling,0,cytokinesis/motility
MG_256_MONOMER,30043.7,22.546875,MG_256_MONOMER_int.pdb,,AU,P47498,MG/MP only,TRUE,curated_root.mge,m,0.0,free-modeling,0.2876,"0,0,0","0,-0.5,0.7",19.0,Homology Modeling,0,MG-specific
MG_257_MONOMER,10953.6,78.27216495,r50p_new.pdb, or :4,AU,P47499,ribosomal protein L31,,curated_root.mge,c,0.5,3IZT_b,0.2095,"0,0,0","0,0,1",135.0,CYT-MG-model,0,translation
MG_258_MONOMER,40621.4,99.44289694,rf.pdb, or :0,AU,P47500,peptide chain release factor 1,,curated_root.mge,c,0.0,1GQE_A,0.4241,"0,0,0","0,0,1",232.0,CYT-MG-model,0,translation
